timestamp,benefits,employee_count,position,level,experience,lang_tool,salary_currency,salary,gender_Female,gender_Lgbt,gender_Male,gender_Unknownm,location_Abroad,location_Turkey,work_arrangement_Hybrid,work_arrangement_Office,work_arrangement_Remote
2023-01-31 22:02:11,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days",51-150,18,2,12 Years and Older,"DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:29:27,"Meal card, Company telephone, Education funds, Supplementary health insurance",1.000-5.000,18,1,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Swift, Figma / XD and  other design tools, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Adobe CC tools, MS Office",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:37:46,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company vehicle, Company telephone, Food aid, Supplementary health insurance, Retirement planning services, Medical leave",10000 and Higher,18,0,1-3 Years,"C# / .NET Framework, Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:48:13,Unknown,51-150,18,0,1-3 Years,"Figma / XD and  other design tools, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,33500.0,1,0,0,0,0,1,0,0,1
2023-01-31 22:55:21,"Meal card, Supplementary health insurance",1.000-5.000,18,2,5-9 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,77500.0,0,0,1,0,0,1,1,0,0
2023-02-01 07:32:44,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Employee stock options, Workers compensation",51-150,18,2,12 Years and Older,"Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,50000.0,1,0,0,0,0,1,1,0,0
2023-02-01 08:04:12,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",5.000-10.000,18,2,12 Years and Older,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:23:55,"Meal card, Road/fuel assistance, Supplementary health insurance",51-150,18,2,5-9 Years,Javascript / Typescript and  related frameworks,USD,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:59:59,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Employee stock options, Leaandon certain days",1-50,18,1,3-5 Years,"Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:39:19,"Meal card, Road/fuel assistance, Supplementary health insurance, Employee stock options, Leaandon certain days, Medical leave",51-150,18,2,5-9 Years,"Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 12:55:19,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Workers compensation",51-150,18,1,5-9 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 19:54:06,"Meal card, Leaandon certain days",1-50,18,2,1-3 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:49:56,"Meal card, Supplementary health insurance",51-150,19,1,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, MS Office",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:59:28,Meal card,1-50,19,2,5-9 Years,No-code / Low-code tools,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:01:07,"Meal card, Company telephone, Education funds, Life insurance, Retirement planning services",1.000-5.000,19,2,12 Years and Older,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:07:56,"Meal card, Company telephone, Supplementary health insurance",10000 and Higher,19,1,1-3 Years,"SQL, MS Office",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:47:09,"Meal card, Company telephone",10000 and Higher,19,0,1-3 Years,MS Office,TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:00:26,"Meal card, Road/fuel assistance, Gym membership/discount, Education funds, Supplementary health insurance, Retirement planning services",10000 and Higher,19,2,9-12 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-02-01 07:54:22,"Meal card, Education funds, Supplementary health insurance, Life insurance",1.000-5.000,19,2,12 Years and Older,"Java and related frameworks, SQL",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:54:23,"Meal card, Company telephone",10000 and Higher,19,0,0-1 Years,"SQL, MS Office",TRY,9254.0,1,0,0,0,0,1,1,0,0
2023-02-01 11:57:07,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Retirement planning services",1.000-5.000,19,2,12 Years and Older,"C# / .NET Framework, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,62500.0,0,0,1,0,0,1,0,1,0
2023-02-01 12:54:34,Meal card,1-50,19,1,5-9 Years,"Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Adobe CC tools, MS Office",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 14:52:10,"Meal card, Life insurance",10000 and Higher,19,2,12 Years and Older,"C# / .NET Framework, SQL",TRY,62500.0,1,0,0,0,0,1,1,0,0
2023-02-01 16:28:17,"Company telephone, Education funds, Medical leave",1.000-5.000,19,1,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",EUR,62500.0,1,0,0,0,1,0,0,0,1
2023-01-31 21:35:53,Supplementary health insurance,51-150,20,2,12 Years and Older,"PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:10:49,"Meal card, Supplementary health insurance, Leaandon certain days",151-300,20,1,1-3 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:26:28,Unknown,1-50,20,1,5-9 Years,Python / R,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:32:21,"Meal card, Leaandon certain days, Unemployment insurance",1-50,20,1,5-9 Years,"Python / R, SQL, MS Office",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:37:17,"Meal card, Life insurance",151-300,20,0,1-3 Years,MS Office,TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-01-31 23:02:20,"Meal card, Supplementary health insurance",51-150,20,2,12 Years and Older,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:04:33,"Road/fuel assistance, Gift vouchers on special occasions, Food aid, Supplementary health insurance, Leaandon certain days, Medical leave",51-150,20,1,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:35:30,Meal card,1-50,20,0,0-1 Years,"C# / .NET Framework, SQL, No-code / Low-code tools",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:07:04,"Meal card, Supplementary health insurance",1-50,20,1,1-3 Years,"Adobe CC tools, MS Office",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 00:16:15,"Meal card, Company telephone, Employee stock options",1-50,20,0,1-3 Years,"SQL, No-code / Low-code tools, Adobe CC tools, MS Office",USD,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:22:23,Meal card,1.000-5.000,20,2,12 Years and Older,SQL,TRY,41000.0,1,0,0,0,0,1,0,0,1
2023-02-01 02:49:22,"Supplementary health insurance, Medical leave",301-600,20,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",USD,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 07:45:11,"Meal card, Supplementary health insurance",301-600,20,2,12 Years and Older,"C# / .NET Framework, SQL",TRY,77500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:11:24,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",51-150,20,2,12 Years and Older,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:29:09,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Medical leave",51-150,20,1,1-3 Years,"PHP, Python / R, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:50:49,Unknown,1-50,20,2,12 Years and Older,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, MS Office",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-02-01 11:00:25,Unknown,1-50,20,0,1-3 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 12:59:16,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Supplementary health insurance, Employee stock options, Leaandon certain days, Medical leave",1-50,20,1,3-5 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 13:28:44,"Meal card, Supplementary health insurance, Leaandon certain days",151-300,20,1,1-3 Years,"Java and related frameworks, PHP",TRY,16500.0,1,0,0,0,0,1,0,0,1
2023-02-01 14:36:10,"Meal card, Supplementary health insurance, Leaandon certain days",151-300,20,2,9-12 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,16500.0,1,0,0,0,0,1,0,0,1
2023-02-01 15:24:59,"Road/fuel assistance, Company vehicle, Company telephone",1-50,20,2,9-12 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, PHP, Flutter, C, C++, SQL, Linux, Adobe CC tools, MS Office",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 15:38:32,Unknown,1-50,20,0,1-3 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,9254.0,0,0,1,0,0,1,0,0,1
2023-02-01 16:41:26,"Meal card, Road/fuel assistance, Company vehicle, Food aid",1-50,20,1,3-5 Years,Adobe CC tools,TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-02-01 22:55:02,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Food aid, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Disability insurance, Workers compensation, Medical leave",5.000-10.000,20,1,5-9 Years,"C# / .NET Framework, Swift, Python / R, C, C++, Rust, Golang, Linux, Adobe CC tools, MS Office",EUR,50000.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:30:51,"Meal card, Life insurance",51-150,21,2,3-5 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,9254.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:34:37,"Company telephone, Leaandon certain days, Life insurance, Retirement planning services",51-150,21,1,3-5 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:35:25,"Meal card, Road/fuel assistance, Supplementary health insurance, Employee stock options",601-1.000,21,2,3-5 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,33500.0,1,0,0,0,0,1,0,0,1
2023-01-31 21:42:03,"Meal card, Gift vouchers on special occasions, Company telephone, Leaandon certain days, Medical leave",151-300,21,0,0-1 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-01-31 21:43:31,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Food aid, Life insurance",51-150,21,1,1-3 Years,"Java and related frameworks, SQL",TRY,19000.0,1,0,0,0,0,1,1,0,0
2023-01-31 21:56:11,"Meal card, Supplementary health insurance",151-300,21,1,1-3 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:57:40,"Meal card, Road/fuel assistance, Supplementary health insurance",1.000-5.000,21,2,3-5 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:41:48,"Meal card, Education funds, Supplementary health insurance, Life insurance",601-1.000,21,2,9-12 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, Python / R, Golang, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,77500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:42:01,"Meal card, Supplementary health insurance",601-1.000,21,1,1-3 Years,Java and related frameworks,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:50:33,"Meal card, Supplementary health insurance, Unemployment insurance",1.000-5.000,21,0,1-3 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:49:53,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,21,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:50:48,"Meal card, Education funds, Supplementary health insurance",1.000-5.000,21,1,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:51:31,"Meal card, Road/fuel assistance, Life insurance",601-1.000,21,0,0-1 Years,Java and related frameworks,TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:58:35,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services",151-300,21,1,5-9 Years,"SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:23:26,"Meal card, Supplementary health insurance",301-600,21,1,1-3 Years,Java and related frameworks,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:39:40,Unknown,1-50,21,0,0-1 Years,Figma / XD and  other design tools,TRY,9254.0,0,1,0,0,0,1,0,0,1
2023-02-01 01:33:54,"Meal card, Supplementary health insurance",151-300,21,0,0-1 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:43:43,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services",1.000-5.000,21,0,0-1 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:20:01,"Meal card, Supplementary health insurance, Life insurance",301-600,21,0,0-1 Years,"Java and related frameworks, Python / R, Golang, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 02:43:19,Leaandon certain days,301-600,21,0,1-3 Years,"No-code / Low-code tools, MS Office",USD,41000.0,1,0,0,0,1,0,0,0,1
2023-02-01 03:18:17,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days",1-50,21,0,1-3 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,12500.0,1,0,0,0,0,1,1,0,0
2023-02-01 05:53:53,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",1-50,21,0,1-3 Years,"Figma / XD and  other design tools, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools",TRY,9254.0,1,0,0,0,0,1,0,0,1
2023-02-01 08:08:51,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days",301-600,21,0,0-1 Years,"Python / R, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:10:52,"Meal card, Company telephone, Supplementary health insurance",51-150,21,0,1-3 Years,"Java and related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:37:37,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",10000 and Higher,21,0,1-3 Years,"Python / R, C, C++, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:22:10,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Education funds, Supplementary health insurance, Workers compensation, Medical leave",1.000-5.000,21,0,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Golang, NoSQL",TRY,33500.0,1,0,0,0,0,1,0,0,1
2023-02-01 09:26:14,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days",601-1.000,21,0,0-1 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:27:05,"Meal card, Gym membership/discount, Education funds, Supplementary health insurance",1.000-5.000,21,2,9-12 Years,"Python / R, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",USD,50000.0,0,0,1,0,1,0,0,0,1
2023-02-01 09:35:13,"Meal card, Supplementary health insurance",10000 and Higher,21,1,1-3 Years,"Java and related frameworks, SQL, No-code / Low-code tools, MS Office",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:49:22,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",151-300,21,2,5-9 Years,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:07:21,Supplementary health insurance,151-300,21,0,0-1 Years,"C# / .NET Framework, Java and related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 10:23:50,"Meal card, Supplementary health insurance, Leaandon certain days",601-1.000,21,0,0-1 Years,"Java and related frameworks, SQL",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 11:01:30,"Meal card, Road/fuel assistance, Supplementary health insurance, Retirement planning services",151-300,21,2,5-9 Years,Java and related frameworks,TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 11:12:44,Meal card,301-600,21,0,1-3 Years,Javascript / Typescript and  related frameworks,TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:16:18,"Gym membership/discount, Life insurance, Medical leave",51-150,21,0,0-1 Years,Java and related frameworks,EUR,62500.0,1,0,0,0,1,0,1,0,0
2023-02-01 11:20:06,"Meal card, Road/fuel assistance",601-1.000,21,0,0-1 Years,SQL,TRY,9254.0,1,0,0,0,0,1,1,0,0
2023-02-01 12:23:08,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,21,1,3-5 Years,"Java and related frameworks, C, C++, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,22500.0,1,0,0,0,0,1,0,1,0
2023-02-01 14:40:05,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",151-300,21,2,12 Years and Older,"Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 15:27:27,"Meal card, Company telephone, Supplementary health insurance, Retirement planning services",151-300,21,0,0-1 Years,"C# / .NET Framework, SQL, MS Office",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 16:20:53,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Supplementary health insurance",10000 and Higher,21,0,1-3 Years,Java and related frameworks,TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 16:27:31,"Gym membership/discount, Education funds",51-150,21,1,3-5 Years,"Java and related frameworks, Python / R, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",EUR,62500.0,0,0,1,0,1,0,1,0,0
2023-02-01 19:36:31,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,21,1,1-3 Years,Jira / Asana / Trello / Bitrix24 and  similar PM tools,TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 19:41:05,Medical leave,51-150,21,1,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",USD,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 19:53:09,"Meal card, Gift vouchers on special occasions, Supplementary health insurance",51-150,21,1,1-3 Years,"Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Adobe CC tools, MS Office",USD,19000.0,1,0,0,0,0,1,0,0,1
2023-02-01 20:27:54,Meal card,151-300,21,0,1-3 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-02 00:08:44,Meal card,51-150,21,2,1-3 Years,"C# / .NET Framework, Java and related frameworks, C, C++, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:33:35,"Meal card, Road/fuel assistance, Gym membership/discount, Leaandon certain days, Life insurance, Workers compensation, Medical leave",151-300,22,0,3-5 Years,"C# / .NET Framework, Python / R",TRY,22500.0,1,0,0,0,0,1,0,0,1
2023-01-31 21:42:27,Supplementary health insurance,1.000-5.000,22,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, PHP, Python / R, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:29:18,"Meal card, Education funds",10000 and Higher,22,2,12 Years and Older,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:44:47,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance",10000 and Higher,22,2,12 Years and Older,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, Flutter, Swift, C, C++, Rust, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:59:23,"Meal card, Supplementary health insurance, Leaandon certain days",1.000-5.000,22,2,5-9 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:34:37,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Life insurance, Unemployment insurance",1.000-5.000,22,0,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 10:36:00,"Meal card, Supplementary health insurance",1-50,22,2,12 Years and Older,Javascript / Typescript and  related frameworks,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:21:09,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days",1-50,22,2,5-9 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 12:06:42,"Meal card, Road/fuel assistance, Life insurance, Retirement planning services, Unemployment insurance, Medical leave",10000 and Higher,22,0,0-1 Years,"C# / .NET Framework, C, C++",TRY,19000.0,0,0,1,0,0,1,1,0,0
2023-02-01 12:16:54,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days",51-150,22,2,12 Years and Older,Javascript / Typescript and  related frameworks,TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 13:11:10,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Retirement planning services",1.000-5.000,22,2,9-12 Years,Java and related frameworks,TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-02-01 20:20:01,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days",601-1.000,22,2,9-12 Years,"Java and related frameworks, DevOps tools, Kubernetes",TRY,77500.0,0,0,1,0,0,1,1,0,0
2023-01-31 21:53:01,"Supplementary health insurance, Life insurance, Medical leave",1.000-5.000,23,0,1-3 Years,"C, C++",GBP,62500.0,0,0,1,0,1,0,1,0,0
2023-02-01 14:34:28,"Meal card, Supplementary health insurance",10000 and Higher,23,0,0-1 Years,"Python / R, Figma / XD and  other design tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,16500.0,1,0,0,0,0,1,1,0,0
2023-02-02 01:55:22,Gym membership/discount,1-50,23,1,12 Years and Older,Python / R,RUB,6754.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:30:07,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company vehicle, Company telephone",51-150,24,2,12 Years and Older,"Linux, MS Office",TRY,50000.0,0,0,1,0,0,1,0,1,0
